policy,step,q_R_x,q_R_y,q_R_z,d_HR,d_RL,theta_HR,theta_RL,snr_HR,snr_RL,rate_HR,rate_RL,rate_e2e,reward,constraint_violation
midpoint,62,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,63,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,64,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,65,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,66,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,67,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,68,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,69,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,70,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,71,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,72,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,73,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,74,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,75,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,76,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,77,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,78,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,79,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,80,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,81,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,82,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,83,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,84,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,85,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,86,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,87,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,88,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,89,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,90,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,91,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,92,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,93,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,94,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,95,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,96,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,97,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,98,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,99,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
midpoint,100,650.0,500.0,500.0,522.0153254455275,427.20018726587654,1.2793395323170296,1.2120256565243244,71.56964544382258,247.99912182015754,6181294.316315519,7959996.843923752,3090647.1581577593,2.018756771860878,1
horizontal_midpoint,1,530.0,500.0,200.0,800.5623023850173,287.92360097775935,1.533313890103235,0.3547056520109403,10.24402689313364,30056.334260575324,3491086.9043180547,14875429.444040436,1745543.4521590273,1.4266223347354758,0
horizontal_midpoint,2,560.0,500.0,200.0,802.2468448052632,260.0,1.4959364790841299,0.39479111969976155,10.196764043538042,35319.147254607255,3485009.936733426,15108203.737344684,1742504.968366713,1.4209394806475073,0
horizontal_midpoint,3,590.0,500.0,200.0,805.0465825031494,232.59406699226014,1.4587673643689087,0.4444192099010989,10.118911208466258,41301.48405436048,3474943.617566425,15333940.931778597,1737471.8087832124,1.4132219255936977,0
horizontal_midpoint,4,620.0,500.0,200.0,808.9499366462674,205.91260281974002,1.4219063791853994,0.507098504392337,10.011805154010823,47452.14676632812,3460979.0827059704,15534216.139580831,1730489.5413529852,1.4036924111947888,0
horizontal_midpoint,5,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.3927573312150636,0
horizontal_midpoint,6,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,7,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,8,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,9,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,10,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,11,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,12,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,13,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,14,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,15,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,16,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,17,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,18,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,19,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,20,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,21,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,22,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,23,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,24,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,25,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,26,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,27,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,28,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,29,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,30,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,31,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,32,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,33,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,34,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,35,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,36,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,37,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,38,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,39,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,40,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,41,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,42,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,43,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,44,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,45,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,46,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,47,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,48,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,49,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,50,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,51,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,52,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,53,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,54,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,55,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,56,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,57,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,58,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,59,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,60,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,61,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,62,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,63,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,64,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,65,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,66,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,67,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,68,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,69,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,70,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,71,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,72,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,73,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,74,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,75,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,76,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,77,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,78,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,79,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,80,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,81,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,82,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,83,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,84,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,85,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,86,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,87,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,88,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
horizontal_midpoint,89,650.0,500.0,200.0,813.9410298049853,180.27756377319946,1.3854483767992019,0.5880026035475675,9.877238437408446,52182.70851751975,3443240.420008437,15671311.854745788,1721620.2100042184,1.4017573312150635,0
